NAME,RACE,AGE,SEX,CRIME,METHOD,DAY,MONTH,YEAR,STATE
CORBETT ROBERT,Black,35,M,Murder,Electrocution,28,9,1923,VA
CORBIN JOHN,White,32,M,Robbery - Murder,Electrocution,8,2,1957,GA
CORBRIDGE MYRON,unknown,,M,Murder,Hanging,15,12,1922,IL
CORDASCO RALPH,White,51,M,Murder,Electrocution,27,6,1949,NJ
CORDOVA GEORGE,Hispanic,39,M,Murder,Injection,10,2,1999,TX
CORDOVA JOE ANGEL,Hispanic,39,M,Robbery - Murder,Injection,22,1,1992,TX
CORDOVA JOSE JR.,Hispanic,,M,Robbery - Murder,Hanging,7,7,1879,TX
CORE JOSEPH,White,,M,Murder,Hanging,5,3,1880,MO
COREY GILES,White,,M,Witchcraft,Pressing,16,9,1692,MA
COREY JOE,White,,M,Murder,Hanging,8,12,1933,WV
COREY MARTHA,White,,F,Witchcraft,Hanging,22,9,1692,MA
CORNELIUS JAMES,White,36,M,Murder,Electrocution,28,6,1907,OH
CORNELL THOMAS,White,,M,Murder,unknown,,5,1673,RI
CORNETTI ANGELO,White,,M,Murder,Hanging,11,5,1883,NY
CORNISH ANTHONY,unknown,,M,unknown,Hanging,3,8,1789,NY
CORNISH MRS.,White,,F,Murder,Hanging,,,1644,ME
CORNISH RICHARD,White,,M,Sodomy - Buggery - Bestiality,Hanging,,,1624,VA
CORONEL JUAN,Asian - Pacific Is,22,M,Murder,Hanging,15,10,1915,HI
CORRAL ELEUTERIO,Hispanic,,M,Murder,Hanging,20,1,1922,NM
CORRALES VICTORIANO,Hispanic,47,M,Murder,Gas,24,2,1950,CA
CORRELL WALTER MILTON JR.,White,34,M,Robbery - Murder,Injection,4,1,1996,VA
CORRIE PETER,White,26,M,Murder,Hanging,8,4,1859,MD
CORT ARTHUR,White,22,M,Robbery - Murder,Electrocution,29,12,1930,NJ
CORWIN DANIEL LEE,White,40,M,unknown,Injection,7,12,1998,TX
COSBY HAMILTON,Black,25,M,Murder,Electrocution,20,6,1917,VA
COSBY JOSEPH,Black,26,M,Robbery - Murder,Electrocution,1,10,1960,OH
COSEY WADDELL,Black,20,M,Murder,Hanging,13,1,1932,MS
COSEY WADDIE,Black,30,M,Murder,Electrocution,15,5,1936,AL
COSGROVE CHARLES,White,,M,Murder,Hanging,10,6,1859,AR
COSTELLO GEORGE,White,27,M,Robbery - Murder,Hanging,13,12,1929,CA
COSTELLO RAYMOND,White,21,M,Murder,Hanging,16,4,1926,IL
COSTELLO THOMAS,White,31,M,Robbery - Murder,Electrocution,13,12,1927,FL
COSTLEY EDWARD,Black,19,M,Murder,Hanging,21,6,1878,MD
COSTLEY JAMES,White,,M,Murder,Hanging,25,6,1875,MA
COTA JOSE,Hispanic,20,M,Murder,Hanging,13,2,1903,CA
COTA RAMON,White,35,M,Murder,Electrocution,21,1,1938,NJ
COTS VINCENT,White,32,M,Robbery - Murder,Electrocution,29,4,1940,CT
COTTA FILEMINO,Hispanic,,M,Robbery - Murder,Hanging,,,1874,CA
COTTERILL JOHN,White,,M,Murder,Hanging,25,2,1820,MD
COTTERILL WILLIAM,White,,M,Murder,Hanging,25,2,1820,MD
COTTERILL WILLIAM JR.,White,,M,Murder,Hanging,25,2,1820,MD
COTTO JEREMIAH,White,40,M,Murder,Electrocution,28,3,1892,NY
COTTON GEORGE,Black,,M,Rape,Hanging,6,11,1914,LA
COUGHLIN JAMES,White,,M,Housebreaking - Burglary,Hanging,4,6,1757,DE
COUGHLIN PATRICK,White,22,M,Murder,Shot,15,12,1896,UT
COULSEN ROBERT,White,33,M,Murder,Injection,25,6,2002,TX
COUNCIL LONNIE,Black,,M,Murder,Electrocution,7,6,1918,NC
COUNCIL LOUIS,Black,,M,Rape,Hanging,2,11,1901,NC
COUNTRYMAN ALFRED,White,,M,Murder,Hanging,27,3,1857,IL
COURNEY JIM,Black,,M,Murder,Hanging,28,7,1893,GA
COURTNEY ARTHUR,Black,,M,Robbery - Murder,Hanging,15,12,1893,MD
COUSANS ALLAN,unknown,,M,Murder,Hanging,21,12,1893,TN
COUTCURE LAWRENCE,White,46,M,Murder,Hanging,7,1,1916,CA
COUTINCINAU JOHN,White,,M,Robbery,Hanging,26,3,1777,MI
COVELL ARTHUR,White,,M,Murder,Hanging,22,5,1925,OR
COVEN FRANCIS,White,22,M,Housebreaking - Burglary,Hanging,28,10,1784,MA
COVERSON JOHN,Black,18,M,Murder,Electrocution,9,1,1928,OH
COVINGTON CLEVE,Black,,M,Murder,Electrocution,3,1,1947,SC
COVINGTON IVORY,Black,25,M,Robbery - Murder,Electrocution,27,1,1933,OK
COVINGTON JEFF,Black,30,M,Murder,Electrocution,17,12,1932,KY
COVINGTON NATHANIEL,Black,28,M,Murder,Electrocution,13,7,1933,NY
COVINGTON THOMAS,White,26,M,Murder - Burglary,Hanging,13,2,1896,NC
COWAN JOHN,White,,M,Murder,Hanging,,,1835,OH
COWARD WILLIAM,unknown,,M,Piracy,Hanging,17,1,1689,MA
COWELL JOB,White,,M,Robbery - Murder,Hanging,11,8,1865,OH
COX ABRAM,Black,,M,Murder,Hanging,27,8,1860,ME
COX AUSTIN,White,39,M,Murder,Shot,19,6,1944,UT
COX CHARLES,Black,,M,Murder,Hanging,25,10,1839,TN
COX CHASTAINE,Black,,M,Murder - Burglary,Hanging,16,7,1880,NY
COX CLARENCE,White,16,M,Robbery - Murder,Hanging,22,12,1894,TN
COX EBENEZER,White,,M,Murder,Hanging,27,8,1830,WV
COX FRANK,White,,M,Murder,Electrocution,15,2,1952,SC
COX GEORGE,White,,M,Murder,Hanging,31,8,1888,CA
COX ISAAC,White,20,M,Robbery,Hanging,24,2,1826,SC
COX JERRY,Black,,M,Murder,Hanging,21,12,1883,SC
COX JOHNIE MICHAEL,White,42,M,Arson - Murder,Injection,16,2,1999,AR
COX RANDOLPH,Black,41,M,Murder,Electrocution,3,6,1932,VA
COX ROBERT,Black,,M,Rape,Hanging,25,2,1897,AR
COX ROBERT,Black,31,M,Murder,Electrocution,10,3,1942,NJ
COX SUSANNAH,White,24,F,Murder,Hanging,10,6,1809,PA
COX WILLIAM,Black,,M,Rape,Hanging,9,4,1824,IN
COX WILLIE,Black,27,M,Robbery - Murder,Electrocution,17,4,1931,GA
COY WILLIAM,White,,M,Murder,Hanging,3,3,1893,MA
COYER GEORGE,White,45,M,Murder,Electrocution,31,8,1914,NY
COYLE JOHN,White,29,M,Murder,Hanging,21,4,1884,PA
COZZENS JOHN,White,,M,Murder,Hanging,3,8,1739,GA
COZZI ALFRED,White,20,M,Murder,Electrocution,15,7,1932,NY
CRAB GEORGE,White,17,M,Robbery - Murder,Hanging,26,1,1866,TN
CRABTREE WALTER,White,35,M,Murder,Hanging,9,5,1930,WV
CRAFT ELLIS,White,,M,Rape - Murder,Hanging,13,10,1883,KY
CRAFT JOSHUA,White,,M,Murder,Hanging,21,1,1902,MO
CRAFT LONNIE,Black,40,M,Murder,Gas,7,3,1959,AZ
CRAIG CHARLES,Black,37,M,Murder,Hanging,9,9,1892,OH
CRAIG CHARLES,White,23,M,Murder,Hanging,31,7,1925,CA
CRAIG HOWARD,Black,,M,Rape,Electrocution,4,12,1914,NC
CRAIG JOHN,White,31,M,Murder,Hanging,6,6,1818,PA
CRAIG JOHN,White,42,M,Murder,Hanging,12,6,1896,CA
CRAIG MATTHEW,White,,M,Murder,Hanging,25,8,1899,OK
CRAIG WILLIAM,Black,,M,Rape,Hanging,10,1,1873,MD
CRAIG WILLIAM,White,,M,Murder,Hanging,,2,1851,NM
CRAIL ANDREW,White,,M,Murder,Hanging,30,3,1829,FL
CRAIN MARSHALL,White,,M,Murder,Hanging,21,1,1876,IL
CRAIN SONNY,Black,40,M,Murder,Hanging,25,4,1900,TN
CRAIN WILLIE,White,40,M,Robbery - Murder,Gas,29,11,1946,CA
CRAINE J. V.,White,,M,Murder,Hanging,26,10,1855,CA
CRAITON JESSE,Black,23,M,Robbery - Murder,Electrocution,9,11,1945,GA
CRAMER CHARLES,White,31,M,Murder,Electrocution,10,11,1930,OH
CRAMER WARREN,White,25,M,Murder,Gas,14,5,1943,CA
CRANE ALVIN WAYNE,White,41,M,Murder,Injection,12,10,1999,TX
CRANK DENTON,White,38,M,Kidnapping - Murder - Robbery,Injection,14,6,1994,TX
CRANK THOMAS,White,,M,Murder,Hanging,4,3,1831,SC
CRANS CLAYTON,White,29,M,Murder,Electrocution,24,3,1939,SC
CRAWFORD CLAUD,White,,M,Robbery - Murder,Hanging,5,12,1905,MN
CRAWFORD COLUMBUS,Black,,M,Murder,Hanging,10,4,1885,SC
CRAWFORD HOMER,Black,,M,Murder,Hanging,20,4,1900,GA
CRAWFORD JAKE,Black,,M,Murder,Hanging,23,5,1913,GA
CRAWFORD JICY,Black,28,M,Murder,Electrocution,23,3,1942,FL
CRAWFORD THOMAS,White,,M,Murder,Hanging,17,2,1860,CA
CRAWFORD WILLIAM,White,70,M,Murder,Hanging,21,2,1823,PA
CRAWFORD WILLIAM,White,,M,Murder,Hanging,14,3,1891,IL
CREASE (MORRIASITTY),Black,,F,unknown,Hanging,,5,1806,VA
CREECH JAMES,White,37,M,Murder,Gas,28,1,1949,NC
CREEKS FRANK,White,32,M,Murder,Hanging,27,8,1915,CA
CREESE (FISHER),Black,,F,Arson,unknown,14,3,1789,VA
CREIGHTON FRANCES,White,36,F,Murder,Electrocution,16,7,1936,NY
CREMAN THOMAS,unknown,,M,Forgery,Hanging,,,1794,NY
CREMEANS MORRIS,White,42,M,Murder,Hanging,6,4,1906,VA
CRENSHAW ROBERT,Black,41,M,Rape,Electrocution,15,9,1955,TN
CREOLI JAN,Black,,M,Sodomy-Buggery-Bestiality  ,Other,,,1641,NY
CRESSINGER EDWARD,White,19,M,Murder,Hanging,3,1,1900,PA
CREWS J. Q. A.,White,44,M,Murder,Hanging,14,10,1895,TX
CREWS WILBURN,White,36,M,Murder,Electrocution,6,10,1941,FL
CRIBB LEE,White,,M,Murder,Hanging,18,12,1903,GA
CRIBB MILES,White,,M,Murder,Hanging,11,9,1914,GA
CRILL FREDERICK,White,,M,Murder,Hanging,24,4,1880,NJ
CRIMM STEVE,Black,30,M,Murder,Gas,21,8,1942,CA
CRIST NATHAN,White,,M,Murder,Hanging,3,9,1852,AL
CRITTENTON ROY,Black,36,M,Murder,Electrocution,28,6,1937,PA
CROCE MARIO,White,40,M,Murder,Hanging,20,12,1929,CA
CROCKER LEAMON,Black,,M,Murder - Burglary,Electrocution,25,1,1926,PA
CROCKETT (YOUNGBLOOD),Black,,M,Murder,Hanging,24,3,1863,AL
CROCKETT BEDFORD,White,,M,Murder,Hanging,18,6,1858,GA
CROCKETT JESSE,Black,25,M,Robbery - Murder,Hanging,30,4,1858,VA
CROCKETT SIMEON,White,27,M,Arson,Hanging,16,3,1836,MA
CROCKETT WILLIE,Black,,M,Murder,Electrocution,28,9,1934,NC
CROMWELL (KNIGHT),Black,,M,Housebreaking - Burglary ,Hanging,27,9,1793,VA
CRONEN GEORGE,White,,M,Robbery - Murder,Hanging,12,10,1789,PA
CRONIN JOHN,White,38,M,Murder,Hanging,18,12,1894,CT
CRONIN TIMOTHY,White,,M,Murder,Hanging,8,5,1868,CA
CROOKS HARRY,White,45,M,Murder,Electrocution,29,10,1909,OH
CROP MARION,White,23,M,Murder,Hanging,8,4,1859,MD
CROPP JOHN,Black,25,M,Murder,Hanging,11,6,1880,MO
CROPPER THOMAS,Black,,M,Murder,Hanging,6,8,1841,PA
CROSBY,White,,M,Horse Stealing,Hanging,2,4,1824,SC
CROSBY CHARLES,Black,37,M,Murder,Electrocution,20,6,1947,IL
CROSBY HENRY,unknown,,M,Murder,Hanging,1,1,1910,AR
CROSBY JAMES,Black,,M,Robbery - Murder,Electrocution,28,4,1944,MS
CROSBY JOHN,Black,,M,Robbery - Murder,Electrocution,29,9,1915,SC
CROSBY RICHARD,White,,M,Murder,Hanging,26,5,1762,MD
CROSS CHARLES,White,18,M,Rape - Murder,Hanging,20,7,1900,CT
CROSS CHARLES,Black,27,M,Murder,Electrocution,20,1,1921,OH
CROSS DAVID,Black,,M,Rape - Murder,Hanging,12,12,1902,AR
CROSS JAMES,Black,25,M,Murder,Hanging,19,4,1935,MD
CROSS NELSON,Black,33,M,Murder,Electrocution,15,4,1946,VA
CROSS ORRIE,White,26,M,Robbery - Murder,Hanging,24,11,1922,IA
CROSS PHILLIP,White,,M,Murder,Hanging,10,1,1888,MO
CROSSAN WILLIAM,White,,M,Murder,Hanging,17,2,1860,CA
CROSSMIRE RALPH,White,,M,Murder,Hanging,14,12,1893,PA
CROTTY PETER,White,26,M,Murder,Electrocution,7,2,1935,NY
CROUCH CHARLES,Native Amer.,,M,Murder,Hanging,29,8,1874,CA
CROUCH THOMAS,White,,M,Murder - Burglary,Hanging,5,6,1779,PA
CROW CARL,White,,M,Murder,Electrocution,17,8,1931,PA
CROW JACKSON,Native Amer.,,M,Murder,Hanging,27,4,1888,AR
CROW JOHN,White,,M,Housebreaking - Burglary,Hanging,28,5,1754,NJ
CROWDER GEORGE,unknown,,M,Housebreaking - Burglary ,Hanging,16,10,1784,PA
CROWDER SAMPSON,White,24,M,Murder,Hanging,6,11,1856,CA
CROWDER WILLIAM,White,,M,Murder,Hanging,,,1831,GA
CROWLEY FRANCIS,White,19,M,Murder,Electrocution,21,1,1932,NY
CROWLEY JAMES,White,,M,Murder,Hanging,6,11,1857,VA
CROZIER ROBERT,White,,M,Murder,Hanging,30,10,1877,NV
CRUGER CHARLES,White,,M,Murder,Hanging,11,2,1904,PA
CRUMADY JAMES,Black,25,M,Murder - Burglary,Electrocution,17,5,1929,GA
CRUMIDY JIM,Black,,M,Murder,Hanging,4,1,1884,GA
CRUMMINS JOHN,White,26,M,Murder,Hanging,30,3,1860,NY
CRUMP JAMES,Black,,M,Murder,Hanging,17,7,1925,MO
CRUMPLER PAUL,Black,29,M,Rape,Electrocution,18,9,1928,FL
CRUMPTON THOMAS,Black,,M,Murder,Hanging,27,4,1894,DC
CRUNER JOHN,White,,M,Murder,Hanging,23,1,1862,NJ
CRUTCHLEY EDWARD,unknown,,M,unknown,Hanging,8,1,1887,NV
CRUZ JAVIER,Hispanic,41,M,Murder,Injection,1,10,1998,TX
CRUZ JOSE,Asian - Pacific Is,25,M,Robbery - Murder,Electrocution,3,5,1955,NJ
CRUZ OLIVER DAVID,Hispanic,33,M,Rape - Murder,Injection,9,8,2000,TX
CUCUEL PETER,White,,M,Murder,Hanging,24,11,1865,NJ
CUDGOE (CORBIN),Black,,M,Unspecified Felony ,Hanging,11,12,1767,NC
CUELLAE JOHN,Hispanic,30,M,Murder,Hanging,12,4,1918,MT
CUES PETER,White,32,M,Piracy,Hanging,19,7,1723,RI
CUFFEE (GOMEZ),Black,,M,Slave Revolt,Burned,9,6,1741,NY
CUFFEE (PHILIPSE),Black,,M,Slave Revolt,Burned,30,5,1741,NY
CUFFEY (COLEMAN),Black,,M,Poisoning,Hanging,,,1751,VA
CULLEN EDWARD,White,,M,Murder,Hanging,15,2,1830,LA
CULLEN JOHN,White,45,M,Robbery - Murder,Electrocution,29,4,1943,NY
CULLEN RAY,White,65,M,Murder,Gas,2,11,1951,CA
CULLEN RICHARD,White,,M,Murder,Hanging,24,11,1876,CA
CULLY GEORGE,Black,,M,Robbery - Murder,Hanging,21,7,1899,OK
CULP PETER,unknown,,M,Murder,Hanging,22,3,1872,SC
CULPEPPER JOHN,Black,,M,Murder,Hanging,7,2,1908,LA
CUMBERLAND JACOB,White,48,M,Murder,Hanging,8,2,1895,IA
CUMMINGS CHARLES,Black,,M,Murder,Hanging,19,2,1892,GA
CUMMINGS FELIX,White,27,M,Murder,Electrocution,11,8,1938,NY
CUMMINGS JOHN,Black,27,M,Murder,Electrocution,23,4,1937,DC
CUNNINGHAM ADDISON,unknown,,M,Murder,Hanging,29,11,1861,IL
CUNNINGHAM CHARLES,White,19,M,Murder,Hanging,19,9,1805,PA
CUNNINGHAM GREEN,Black,,M,Murder,Hanging,23,3,1883,GA
CUNNINGHAM HARVEY,Black,38,M,Murder,Gas,6,3,1944,OR
CUNNINGHAM HERMAN,Black,23,M,Robbery - Murder,Electrocution,11,1,1934,NY
CUNNINGHAM JOE,Black,19,M,Robbery - Murder,Electrocution,30,11,1934,SC
CUNNINGHAM ROGER,White,30,M,Murder,Electrocution,15,11,1940,OK
CUNNINGHAM TEAGUE,Black,,M,Murder,Hanging,16,6,1922,AL
CUPID (ALLMOND),Black,,M,Murder,Hanging,,,1762,VA
CURCIO SAVERIO,White,20,M,Murder,Hanging,23,1,1908,PA
CURETON NOAH,Black,51,M,Murder,Gas,13,6,1941,NC
CURLEY THOMAS,White,20,M,Murder,Hanging,10,9,1877,PA
CURNETT ELMER,White,21,M,Robbery - Murder,Electrocution,16,7,1948,OH
CURRIE JOHN,White,,M,Horse Stealing,Hanging,3,12,1773,VA
CURRIE LEE,White,,M,Murder,Hanging,21,5,1925,GA
CURRY  TOMMIE,Black,,M,Murder,Electrocution,17,4,1924,TX
CURRY ALBERT,Black,26,M,Robbery - Murder,Electrocution,19,9,1958,GA
CURRY ELBERT,Black,,M,Robbery - Murder,Hanging,18,5,1900,AL
CURRY JOHN,Black,24,M,Robbery - Murder,Electrocution,23,5,1921,PA
CURRY JOSEPH,White,,M,Robbery - Murder,Electrocution,7,3,1927,PA
CURRY THOMAS,Black,23,M,Murder,Hanging,25,4,1884,GA
CURRY WILLIAM,unknown,,M,Murder,Hanging,27,9,1862,IL
CURTIS,Black,,M,unknown,Hanging,21,10,1831,VA
CURTIS WINSLOW,White,,M,Piracy,Hanging,1,2,1827,MA
CUSHING MATTHEW,unknown,22,M,Housebreaking - Burglary,Hanging,17,10,1734,MA
CUSSAS,Native Amer.,,M,Murder,Hanging,5,10,1849,WA
CUTHRELL CHARLES,White,,M,Desertion,Hanging,22,4,1864,NC
CUTLIP HERVEN,White,,M,Murder,Electrocution,28,10,1918,PA
CUTTS HARRY (BRIGG),Black,,M,Rape,Hanging,20,9,1788,VA
CVEK GEORGE,White,24,M,Murder - Rape - Robbery,Electrocution,26,2,1942,NY
CYGAN STEVEN,White,35,M,Murder,Electrocution,13,10,1939,IL
CYPHUS JOHN,Black,34,M,Murder,Hanging,8,4,1859,MD
CYPRESS OTIS,Black,32,M,Murder,Electrocution,25,11,1938,VA
CYRUS,Black,,M,unknown,Hanging,12,7,1864,AL
CYRUS TOM,Black,,M,Murder,Hanging,7,1,1898,GA
CZOLGOSZ LEON,White,28,M,Murder,Electrocution,29,10,1901,NY
CZSCH JOHN,White,,M,Murder,Hanging,3,10,1895,NJ
D'AGOSTO ARCANGELO,White,27,M,Robbery - Murder,Electrocution,13,2,1941,NY
DABNER LOUIS,White,18,M,Robbery - Murder,Hanging,31,7,1908,CA
DABNEY (ORR),Black,,M,Attempted Murder,Hanging,27,5,1859,AL
DABNEY CLARENCE,Black,25,M,Murder,Electrocution,21,11,1958,VA
DABRYDINO ALBERT,White,,M,Murder,Hanging,27,10,1904,PA
DACE FLOYD,Black,21,M,Robbery - Murder,Electrocution,12,3,1948,OH
DACEY JAMES,White,,M,Murder,Hanging,16,7,1886,IL
DADARIO PASQUALE,White,,M,Murder,Hanging,27,7,1897,PA
DADE JOHNNIE,Black,22,M,Robbery - Murder,Electrocution,16,8,1935,TX
DAGON (KING),Black,,M,Unspecified Felony ,Hanging,11,10,1773,VA
DAGUE GLENN,White,35,M,Murder,Electrocution,23,2,1931,PA
DAHMEN JOHN,White,,M,Robbery - Murder,Hanging,26,7,1821,IN
DAILEY JOHN,White,,M,Murder,Electrocution,7,7,1924,PA
DAILY ISAAC,White,45,M,Murder,Hanging,21,2,1902,CA
DALE GEORGE,White,29,M,Robbery - Murder,Electrocution,20,4,1934,IL
DALE ISSAC,unknown,,M,Murder,Hanging,,,1837,TN
DALE LLOYD,Black,36,M,Murder,Hanging,16,10,1936,CA
DALEY DOMINIC,White,,M,Robbery - Murder,Hanging,,6,1806,MA
DALEY FRANK,White,21,M,Robbery - Murder,Electrocution,24,6,1926,NY
DALHOVER JAMES,White,32,M,Robbery - Murder,Electrocution,18,11,1938,IN
DALLAO ANTHONY,White,33,M,Robbery - Murder,Hanging,15,1,1938,LA
DALLEO GEORGE,White,29,M,Robbery - Murder,Hanging,18,5,1934,LA
DALSY ED,Black,,M,Murder,Hanging,11,1,1894,FL
DALTON B. H.,White,23,M,Robbery - Murder,Hanging,31,1,1902,OR
DALTON JOE,White,,M,Murder,Electrocution,22,6,1934,NC
DALTON LUCIUS,Black,,M,Murder,Hanging,18,4,1924,IL
DALY CLARENCE,White,,M,Rape,Hanging,10,4,1914,FL
DAMICO VINCENZO,White,24,M,Murder,Electrocution,31,3,1920,OH
DAMON (HUNT),Black,,M,Murder,Hanging,6,6,1851,NC
DAMON JOSEPH,White,35,M,Murder,Hanging,15,5,1835,NY
DAMPIER CLARENCE,Black,22,M,Robbery,Electrocution,30,7,1947,MS
DAN (MASSEY),Black,,M,Murder,Hanging,4,11,1859,SC
DAN NICHOLAS JR,Black,20,M,Murder,Electrocution,3,7,1958,NY
DANAROWICZ BENJAMIN,White,32,M,Murder,Electrocution,14,1,1929,PA
DANCING RABBIT,Native Amer.,,M,Murder,Hanging,9,8,1836,AL
DANCY PETER,Black,35,M,Murder,Hanging,16,3,1905,VA
DANDRIDGE PRINCE,Black,33,M,Murder,Electrocution,12,3,1925,VA
DANDY JIM,Native Amer.,,M,Murder,Hanging,3,3,1882,AZ
DANDY JOHN,White,,M,Murder,Hanging,3,10,1657,MD
DANESSE WILLIAM,unknown,,M,Robbery,Hanging,8,10,1789,MA
DANFORTH FRANK,Black,,M,Murder,Hanging,4,9,1891,GA
DANIEL,Black,,M,Murder,Hanging,10,4,1863,NC
DANIEL (BOND),Black,,M,Murder,Hanging,,5,1804,VA
DANIEL (BRANSFORD),Black,,M,Poisoning,Hanging,31,1,1817,VA
DANIEL (COLEMAN),Black,,M,Arson,Hanging,28,9,1787,KY
DANIEL (CRALLE),Black,,M,Housebreaking - Burglary ,Hanging,21,9,1753,VA
DANIEL (GILL),Black,,M,Robbery,Hanging,2,11,1798,VA
DANIEL (HOWARD),Black,,M,Arson,Hanging,5,2,1840,AL
DANIEL (LEWIS),Black,,M,unknown,Hanging,31,12,1862,AL
DANIEL (PICKETT),Black,,M,Murder,Hanging,,,1761,VA
DANIEL (ROSE),Black,,M,Attempted Murder,Hanging,9,7,1792,VA
DANIEL (SCOTT),Black,,M,Murder,Hanging,30,7,1830,VA
DANIEL (TURBURVILLE),Black,,M,Murder,Hanging,21,9,1798,VA
DANIEL BARRETT,Black,,M,unknown,Hanging,6,2,1863,KY
DANIEL JOHN,Black,24,M,Robbery - Murder,Electrocution,21,8,1936,GA
DANIEL QUILLER,Black,30,M,Murder,Electrocution,2,5,1947,GA
DANIEL WEBSTER,Black,37,M,Murder,Electrocution,21,8,1947,NY
DANIELE MARCANTONIO,White,,M,Murder,Electrocution,10,12,1923,PA
DANIELS ALFRED,Black,,M,Murder,Hanging,19,5,1904,NC
DANIELS BENNIE,Black,,M,Murder,Gas,6,11,1953,NC
DANIELS CLAY,Black,26,M,Rape - Robbery,Electrocution,2,12,1955,SC
DANIELS E. C.,Black,49,M,Murder,Electrocution,28,8,1959,FL
DANIELS EDDIE,Black,29,M,Robbery - Murder,Hanging,28,6,1957,MD
DANIELS EDDIE,Black,34,M,Murder,Electrocution,8,2,1946,GA
DANIELS FREELING,Black,34,M,Rape,Electrocution,25,11,1932,AR
DANIELS HENRY,unknown,,M,Murder,Hanging,17,9,1897,NM
DANIELS HENRY JR,Black,19,M,Rape,Electrocution,13,8,1943,AL
DANIELS HEYWARD,Black,,M,Attempted Rape,Electrocution,11,7,1941,SC
DANIELS JOHN,White,35,M,Murder,Hanging,1,3,1878,MO
DANIELS JOSEPH,unknown,,M,Murder,Hanging,26,5,1911,LA
DANIELS LLOYD,Black,,M,Murder,Gas,6,11,1953,NC
DANIELS MOSES,Black,19,M,Rape,Electrocution,27,3,1931,AL
DANIELS OSCAR,Black,,M,Rape - Murder,Hanging,25,10,1912,GA
DANIELS PETER,Black,,M,Murder,Hanging,15,7,1892,GA
DANIELS ROBERT,White,24,M,Rape - Murder,Electrocution,3,1,1949,OH
DANIELS WILLIE,Black,,M,Rape - Robbery,Electrocution,7,6,1957,SC
DANIELS WILLIE,Black,25,M,Murder,Electrocution,27,12,1937,GA
DANIELS WILLIE JR.,Black,24,M,Rape - Robbery,Electrocution,2,12,1955,SC
DANNER SETH,White,,M,Robbery - Murder,Hanging,18,7,1924,MT
DANTINE JOHN,White,,M,Robbery - Murder,Electrocution,18,11,1918,PA
DAPHNE (FRANCIS),Black,,F,Murder,Hanging,2,8,1793,VA
DARBY (TAYLOR),Black,,M,Murder,Burned,16,3,1787,NC
DARDAIA RENO,White,,M,Murder,Hanging,23,3,1905,PA
DARDEN ARTHUR,Black,22,M,Murder,Electrocution,25,4,1952,GA
DARDEN WILLIE,Black,54,M,Murder,Electrocution,15,3,1988,FL
DARE RICHARD,White,30,M,Murder,Electrocution,1,6,1963,OK
DARGAN LAWRENCE,Black,,M,Murder,Hanging,19,8,1910,FL
DARLING JESSUP,White,,M,Forgery,Hanging,18,12,1795,NY
DARLING MELVIN,White,28,M,Robbery - Murder,Gas,1,10,1962,CA
DARLINGTON JAMES,White,25,M,Robbery - Murder,Hanging,28,7,1899,TX
DARNELL ROOSEVELT,White,25,M,Murder,Hanging,14,11,1930,WV
DARRY WILLIAM,White,,M,Murder,Hanging,1,12,1854,NY
DASCALAKIS PAUL,White,30,M,Murder,Electrocution,14,7,1923,MA
DASH FRANK JR,Black,18,M,Murder - Rape - Robbery,Electrocution,19,1,1940,SC
DATRON SOLOMON,Black,,M,Murder,Electrocution,26,7,1918,AR
DAUGHDRELL COLIN,White,26,M,Murder,Hanging,5,3,1897,AL
DAUGHERTY JEFFREY,White,33,,Murder,Electrocution,7,11,1988,FL
DAUGHERTY JOHN,White,44,M,Murder,Electrocution,7,2,1936,VA
DAUGHERTY JOSEPH,White,54,M,Murder,Gas,5,3,1954,CA
DAUGHTRY W.,White,,M,Desertion,Hanging,22,4,1864,NC
DAVE,Black,,M,Slave Revolt,Hanging,,,1802,NC
DAVE  (JACKSON),Black,,M,Murder,Hanging,4,7,1840,AL
DAVE (PURYEAR),Black,,M,unknown,Hanging,15,12,1840,AL
DAVE (SMITH),Black,,M,Attempted Murder,Hanging,3,5,1851,AL
DAVE (UNDERWOOD),Black,,M,Attempted Murder,Hanging,23,1,1854,AL
DAVENPORT ANDREW,Black,,M,Murder,Hanging,13,7,1906,VA
DAVENPORT BARNET,White,20,M,Murder,Hanging,8,5,1780,CT
DAVENPORT FRANK,Black,23,M,Murder,Electrocution,4,1,1909,VA
DAVENPORT LAWRENCE,Black,,M,Robbery - Murder,Electrocution,1,6,1928,TX
DAVERSE DOMINICK,White,42,M,Murder,Electrocution,30,3,1953,PA
DAVID,Black,,M,Murder,Hanging,16,5,1751,MA
DAVID,Black,,M,Murder,Hanging,,,1852,MD
DAVID (GRIFFIN),Black,,M,Murder,Hanging,10,11,1826,VA
DAVID (HAMLIN),Black,,M,Murder,Hanging,27,4,1827,VA
DAVID (MITCHELL),Black,,M,Attempted Rape,Hanging,22,7,1859,VA
DAVID (WILLIAMS),Black,,M,Murder,Hanging,8,10,1830,NC
DAVID CLAUD,White,25,M,Robbery - Murder,Gas,21,7,1939,CA
DAVIDSON FRANK,White,24,M,Murder,Hanging,,7,1879,MO
DAVIDSON JIM,Black,,M,Murder,Hanging,26,6,1891,AL
DAVIDSON JIM,Black,30,M,Murder - Rape - Robbery,Hanging,24,11,1899,TX
DAVIDSON MACK,Black,28,M,Robbery,Electrocution,22,7,1938,AL
